| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
| Matern52_0 * RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |        13.0081  |
| Matern52_0 * RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         9.82362 |
| Matern52_0 * RQ_0 + RQ_0 + RQ_0 |                       1 |            300 |         8.33087 |
| Matern52_0 * RQ_0 + RQ_0 + RQ_0 |                       1 |            400 |         7.40851 |
| Matern52_0 * RQ_0 + RQ_0 + RQ_0 |                       1 |            500 |         6.76617 |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |              0 |       111.382   |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            100 |        13.7543  |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            200 |        10.4299  |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            300 |         8.80435 |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            400 |         7.46597 |
| Cosine_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            500 |         6.39907 |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |              0 |       187.416   |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            100 |        17.844   |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            200 |        12.883   |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            300 |        10.6142  |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            400 |         9.25486 |
| Cosine_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            500 |         8.33346 |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |              0 |       110.437   |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |            100 |        11.5291  |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |            200 |         8.87455 |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |            300 |         7.60044 |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |            400 |         6.80798 |
| RQ_0 + RQ_0 + RQ_0 + RQ_0       |                       1 |            500 |         6.25521 |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |              0 |        75.8456  |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |            100 |        12.7737  |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |            200 |         9.67322 |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |            300 |         8.21339 |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |            400 |         7.30881 |
| RQ_0 * RQ_0 + RQ_0 + RQ_0       |                       1 |            500 |         6.67776 |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |              0 |       123.168   |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            100 |        13.4564  |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            200 |        10.0852  |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            300 |         8.53002 |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            400 |         7.58037 |
| Linear_0 + RQ_0 + RQ_0 + RQ_0   |                       1 |            500 |         6.92378 |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |              0 |     15815.2     |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            100 |       750.869   |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            200 |       524.674   |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            300 |       425.978   |
